client_id,signup_date,last_activity,tenure_days,plan_tier,effective_fee,discount_pct,sessions_30d,avg_session_min,complaints_90d,payment_failures_180d,auto_pay,contract,region_id,country,device,app_version,marketing_source,annual_income,favorite_color,churned
96071163,2023-06-08,2025-09-13,937,1,8.47,0,11,9.52,1,1,1,monthly,101,FR,ios,3.3,organic,44495.0,red,0
17120601,2023-09-29,2025-10-17,824,2,20.4,0,8,8.42,0,0,0,monthly,102,NL,android,3.3,ads,33479.0,yellow,1
76844582,2025-11-01,2025-06-05,60,2,15.52,0,5,22.33,0,1,1,monthly,102,ES,ios,5.7,ads,36304.0,blue,1
78150067,2024-08-15,2025-10-31,503,1,7.97,20,13,10.94,0,0,0,monthly,107,ES,android,4.1,organic,38058.0,white,0
10191013,2023-11-26,2025-09-07,766,1,10.68,0,9,15.89,1,0,1,annual,104,FR,web,3.9,partner,40435.0,red,0
54321496,2024-04-03,2025-06-29,637,1,9.37,0,11,22.86,0,0,1,monthly,103,NL,ios,4.0,ads,33000.0,yellow,1
40784523,2024-09-24,2025-05-24,463,1,11.15,0,6,16.75,0,0,1,monthly,107,NL,android,4.5,partner,39589.0,blue,1
11020931,2024-08-11,2025-05-24,507,2,20.48,0,9,9.7,0,0,1,monthly,103,NL,android,4.5,organic,32904.0,red,0
92151876,2025-02-05,2025-12-10,329,4,58.8,0,14,9.41,1,0,1,monthly,107,ES,web,5.3,partner,37903.0,yellow,0
60829602,2023-10-09,2025-05-30,814,3,30.73,0,8,25.22,0,0,1,monthly,107,IT,ios,3.1,ads,44847.0,blue,1
40423983,2024-12-11,2025-12-04,385,2,18.26,10,8,7.75,2,1,0,monthly,105,IT,android,4.0,partner,-999.0,yellow,0
17419861,2024-04-29,2025-08-13,611,2,17.89,0,14,12.18,0,1,0,monthly,104,ES,ios,4.2,ads,33853.0,blue,0
27106809,2025-10-26,2025-05-22,66,2,18.72,0,8,16.24,1,0,0,monthly,106,IT,android,5.4,partner,33063.0,green,0
48968348,2023-06-22,2025-07-27,923,3,36.04,0,13,13.94,0,0,0,monthly,103,IT,web,3.1,organic,17745.0,blue,0
22961968,2023-06-12,2025-05-18,933,1,11.8,10,12,18.44,0,0,1,monthly,103,IT,web,3.8,ads,51475.0,black,0
20228481,2024-05-20,2025-10-10,590,2,19.91,0,14,6.69,0,0,0,monthly,102,ES,android,4.9,organic,20442.0,white,0
82133367,2024-07-10,2025-10-17,539,2,21.21,0,10,13.24,2,0,1,monthly,102,FR,ios,4.7,ads,52057.0,red,0
12044297,2025-01-26,2025-10-14,339,1,5.45,20,11,18.82,2,0,1,annual,101,DE,web,5.8,organic,13207.0,green,0
31922675,2024-03-18,2025-10-07,653,2,20.53,0,12,19.09,2,0,0,monthly,106,ES,android,4.3,referral,11048.0,white,0
32940544,2025-09-27,2025-07-21,95,4,59.86,0,12,11.57,0,0,1,monthly,101,ES,web,5.8,ads,27295.0,white,1
51189514,2024-06-03,2025-09-14,576,4,62.69,0,8,7.87,5,0,1,monthly,103,IT,android,4.1,ads,37569.0,white,1
78382328,2023-05-22,2025-07-08,954,1,8.8,0,5,14.53,0,0,1,annual,103,ES,android,3.6,partner,,red,0
55271947,2023-05-11,2025-09-23,965,2,15.57,20,13,7.38,0,0,0,monthly,103,ES,web,3.5,referral,50102.0,white,0
20046600,2025-12-01,2025-10-19,30,2,22.32,0,9,21.96,1,0,1,monthly,106,ES,ios,5.4,partner,21220.0,red,0
96629723,2023-05-27,2025-11-16,949,2,19.79,0,9,15.19,2,0,1,monthly,106,ES,android,3.8,organic,44965.0,blue,1
81542843,2025-11-03,2025-08-21,58,2,17.55,0,12,10.82,1,0,1,monthly,105,ES,ios,5.3,referral,-999.0,green,1
68280932,2023-11-01,2025-05-30,791,1,15.6,0,8,7.67,4,0,0,annual,105,IT,ios,3.5,organic,18463.0,white,0
75439018,2023-04-13,2025-06-08,993,3,32.62,0,9,10.45,0,0,1,monthly,106,PT,ios,3.4,referral,28315.0,green,0
96367661,2023-11-30,2025-11-01,762,4,53.86,10,20,7.63,0,0,0,monthly,103,ES,android,3.5,ads,,black,0
82289460,2024-11-04,2025-09-08,422,3,35.75,0,11,17.72,2,1,1,monthly,104,DE,ios,4.3,ads,39660.0,yellow,0
28787373,2024-04-13,2025-07-15,627,3,32.02,10,14,10.68,1,0,0,monthly,102,ES,web,4.7,organic,22886.0,green,0
60247967,2025-05-10,2025-08-07,235,2,18.59,5,7,16.15,0,0,1,monthly,102,ES,web,5.5,organic,,red,0
87474545,2024-10-31,2025-12-15,426,2,19.58,0,9,17.48,0,0,1,monthly,107,PT,android,4.1,ads,44160.0,white,0
67130729,2024-03-14,2025-08-12,657,1,9.47,0,9,20.05,1,0,0,monthly,106,NL,web,4.4,organic,22548.0,red,0
28526956,2024-11-25,2025-12-22,401,2,16.66,5,11,16.26,1,0,1,monthly,104,ES,android,4.6,ads,27069.0,blue,0
46585270,2025-11-29,2025-12-04,32,1,14.72,0,14,22.25,1,0,1,monthly,101,IT,ios,5.0,organic,30749.0,white,0
34859815,2024-03-26,2025-07-28,645,3,34.51,0,10,22.82,0,0,0,monthly,106,FR,android,4.0,organic,50961.0,yellow,1
53224790,2023-06-18,2025-12-07,927,2,21.3,0,15,17.3,1,0,0,annual,107,PT,web,3.5,organic,18806.0,blue,0
98053089,2024-03-23,2025-10-11,648,2,19.25,0,9,16.16,0,0,0,monthly,107,DE,web,4.1,organic,0.0,blue,0
40450199,2025-07-08,2025-08-12,176,2,19.21,0,9,10.91,0,1,1,monthly,105,DE,web,5.5,organic,26071.0,red,0
54551846,2023-08-27,2025-07-27,857,4,58.99,0,13,9.32,1,0,1,monthly,105,PT,android,3.0,referral,19126.0,blue,0
96154186,2025-11-05,2025-09-16,56,1,6.58,0,10,22.19,1,0,0,monthly,101,IT,ios,5.8,organic,-999.0,black,0
42487894,2024-10-06,2025-12-09,451,1,9999.0,0,7,17.38,1,0,0,monthly,101,NL,android,4.6,organic,31484.0,black,1
99953328,2024-10-20,2025-06-23,437,1,9.09,0,11,18.87,0,0,1,monthly,102,FR,android,4.6,organic,15573.0,black,1
68753111,2023-12-14,2025-05-18,748,3,35.69,5,14,11.96,1,0,1,monthly,104,NL,web,3.9,referral,36730.0,yellow,1
80138495,2025-10-04,2025-06-01,88,4,54.49,5,11,24.49,1,1,1,monthly,107,PT,ios,5.6,organic,15161.0,blue,0
39394009,2023-02-09,2025-07-05,1056,1,8.28,5,6,12.13,1,0,0,annual,106,DE,ios,3.1,referral,73346.0,black,0
50801164,2023-11-24,2025-09-26,768,4,58.01,0,18,11.69,0,0,1,monthly,102,DE,android,3.8,ads,46829.0,white,0
21367191,2024-04-03,2025-06-04,637,2,23.16,0,4,9.56,0,0,1,monthly,103,NL,ios,4.4,organic,21738.0,green,1
85238822,2024-06-06,2025-09-05,573,3,31.42,5,12,24.43,2,0,1,annual,103,DE,android,4.6,referral,21203.0,yellow,0
35211660,2024-06-03,2025-11-29,576,1,11.23,0,8,7.33,0,0,0,monthly,104,FR,android,4.8,ads,,white,0
67655191,2023-06-11,2025-06-10,934,2,22.12,0,10,9.99,6,0,1,monthly,106,ES,web,3.4,referral,42305.0,red,1
14581520,2023-09-05,2025-10-16,848,3,34.67,0,11,32.14,0,1,1,monthly,106,ES,ios,3.8,organic,25730.0,green,0
87316041,2023-04-15,2025-05-20,991,2,16.96,0,10,20.15,0,0,0,monthly,107,ES,android,3.9,ads,15737.0,black,1
74915913,2024-09-18,2025-10-04,469,1,6.99,0,9,9.85,1,0,0,annual,104,ES,ios,4.4,ads,,blue,0
95392653,2024-01-20,2025-06-06,711,3,36.88,0,7,7.26,1,0,1,annual,105,IT,android,4.0,organic,31737.0,red,0
67948846,2024-09-11,2025-08-25,476,4,57.22,0,10,4.46,1,1,1,monthly,107,FR,android,4.7,referral,21856.0,blue,0
67703708,2024-10-07,2025-09-10,450,2,18.77,10,9,14.83,1,2,1,monthly,105,ES,web,4.8,referral,35964.0,white,1
76544815,2025-02-07,2025-10-21,327,3,35.24,0,12,19.37,0,1,1,monthly,102,FR,android,5.0,ads,2232.0,blue,0
74089611,2024-08-22,2025-06-14,496,3,35.82,0,10,23.61,2,0,1,monthly,103,ES,android,4.9,referral,38615.0,white,1
17240764,2024-12-10,2025-12-17,386,1,11.03,0,6,2.14,0,0,1,monthly,101,DE,android,4.7,organic,27507.0,black,0
54041413,2024-10-04,2025-09-10,453,4,57.94,0,15,7.8,1,0,1,annual,101,FR,ios,4.1,ads,7439.0,yellow,0
81497854,2024-12-15,2025-10-04,381,2,17.84,0,10,13.78,1,0,0,monthly,104,NL,android,4.7,organic,37071.0,blue,0
25516000,2024-11-06,2025-08-23,420,3,29.25,20,11,31.48,0,0,1,monthly,106,DE,android,4.6,partner,38980.0,green,0
97798532,2023-12-13,2025-10-31,749,1,8.61,0,15,21.07,0,0,0,monthly,102,IT,web,3.5,ads,20706.0,blue,0
52517203,2023-09-27,2025-07-25,826,2,13.94,0,13,17.49,0,1,1,monthly,103,FR,ios,3.5,referral,41049.0,green,1
17747616,2025-05-12,2025-09-30,233,2,20.35,5,11,7.4,0,0,1,monthly,103,IT,android,5.1,organic,12876.0,green,0
46540424,2024-01-11,2025-11-16,720,2,17.71,0,11,2.03,0,0,0,monthly,106,IT,web,4.9,organic,0.0,green,0
96481981,2024-08-24,2025-11-14,494,4,61.02,0,19,16.98,4,1,0,monthly,102,NL,ios,4.2,referral,29622.0,blue,0
72926832,2023-08-04,2025-07-17,880,4,63.05,0,12,14.4,1,0,1,monthly,101,IT,web,3.2,organic,-999.0,green,0
75239743,2024-04-17,2025-10-30,623,1,10.03,0,9,12.64,1,0,0,monthly,105,NL,android,4.1,organic,14557.0,yellow,0
29081529,2024-08-02,2025-10-19,516,2,22.18,0,12,12.72,1,0,0,monthly,104,PT,android,4.2,ads,39989.0,yellow,0
45356379,2024-11-16,2025-08-03,410,2,20.33,0,10,10.01,2,0,1,monthly,101,NL,android,4.0,organic,35007.0,white,0
20576165,2024-07-30,2025-10-13,519,2,23.48,0,10,8.63,0,1,0,monthly,106,DE,ios,4.8,ads,54963.0,blue,1
79034986,2024-01-30,2025-09-29,701,2,17.65,0,13,23.59,0,0,1,monthly,103,ES,android,4.8,referral,37838.0,white,0
93517720,2025-11-19,2025-11-03,42,4,59.97,0,14,10.18,1,1,1,monthly,104,DE,android,5.0,ads,39739.0,white,0
46282081,2024-07-15,2025-10-10,534,3,34.65,5,7,12.09,2,0,1,annual,105,NL,android,4.1,ads,19774.0,white,1
16065228,2025-06-04,2025-07-18,210,1,7.66,20,8,13.77,0,0,1,monthly,101,NL,android,5.4,organic,2037.0,black,1
92932299,2025-03-17,2025-08-25,289,2,22.52,0,14,19.74,0,0,1,monthly,102,NL,android,5.2,organic,59691.0,yellow,1
72590469,2024-09-03,2025-05-06,484,3,9999.0,10,7,8.64,0,0,1,monthly,104,FR,android,4.1,organic,38898.0,green,1
53074195,2025-08-28,2025-06-29,125,2,23.32,5,11,20.62,0,1,1,monthly,102,PT,ios,5.7,referral,54454.0,white,1
37131504,2023-05-21,2025-12-27,955,1,14.66,0,6,10.02,0,0,1,monthly,101,DE,web,3.8,organic,15457.0,black,0
36806998,2025-10-05,2025-10-02,87,2,20.61,0,11,13.78,2,0,0,monthly,103,IT,web,5.3,referral,46091.0,green,0
10951823,2025-07-19,2025-10-23,165,2,21.21,0,11,24.61,3,1,0,monthly,103,FR,android,5.5,organic,36044.0,blue,0
31488528,2024-07-05,2025-08-12,544,1,12.61,0,10,8.68,1,0,0,annual,106,ES,android,4.4,referral,46872.0,blue,0
25344641,2025-03-14,2025-10-29,292,3,32.38,0,10,18.83,1,0,0,monthly,104,FR,android,5.3,organic,40126.0,black,0
84617789,2024-07-23,2025-05-14,526,2,17.1,0,10,20.53,3,1,0,annual,107,ES,ios,4.0,referral,28795.0,white,1
30919837,2023-10-22,2025-10-21,801,2,21.62,5,9,16.11,1,1,1,annual,104,FR,android,3.7,referral,35932.0,white,0
11832284,2025-05-25,2025-08-28,220,2,20.59,0,12,14.29,1,0,1,monthly,104,IT,web,5.9,organic,27057.0,black,1
52438660,2023-09-27,2025-12-02,826,4,59.49,0,17,29.0,0,1,1,monthly,103,ES,web,3.7,partner,43720.0,white,1
29148053,2023-12-11,2025-05-27,751,1,9.01,10,8,13.92,1,0,1,annual,101,IT,android,3.9,organic,20858.0,green,1
74393118,2024-07-22,2025-05-27,527,1,4.0,20,10,15.72,0,0,1,monthly,102,ES,android,4.8,organic,22165.0,black,0
76365202,2025-07-05,2025-06-24,179,2,18.59,5,12,12.98,0,0,0,monthly,101,ES,ios,5.3,partner,29749.0,blue,1
47488859,2024-02-25,2025-10-08,675,2,18.33,0,15,16.66,0,0,1,monthly,105,ES,ios,4.8,organic,40611.0,yellow,0
98476503,2024-06-25,2025-12-17,554,2,22.01,0,10,20.28,0,0,1,monthly,103,ES,ios,4.2,organic,32746.0,green,0
79688731,2023-02-15,2025-07-14,1050,3,37.18,0,12,13.35,3,0,0,monthly,101,PT,android,3.3,organic,27419.0,blue,0
69790983,2023-05-07,2025-09-20,969,1,11.26,0,11,2.1,2,0,0,monthly,106,IT,android,3.7,partner,46788.0,green,0
44049166,2023-03-03,2025-05-08,1034,1,10.86,0,9,17.33,1,0,0,monthly,102,IT,ios,3.2,referral,,black,0
58057845,2023-03-20,2025-07-17,1017,2,15.03,10,9,7.78,1,1,0,monthly,107,IT,ios,3.7,organic,25569.0,white,0
38431791,2025-08-09,2025-08-24,144,3,36.29,0,15,20.2,0,0,1,annual,106,IT,ios,5.1,organic,17406.0,yellow,0
45067741,2025-07-10,2025-05-09,174,4,61.37,0,11,14.74,0,0,0,monthly,102,PT,android,5.1,ads,29541.0,green,0
66454673,2025-06-18,2025-06-22,196,3,37.73,0,12,20.66,1,0,1,monthly,102,DE,android,5.7,referral,23270.0,yellow,1
75877460,2023-03-02,2025-09-12,1035,2,24.65,0,6,7.81,0,0,0,monthly,107,ES,android,3.4,organic,21190.0,green,0
61617121,2023-03-27,2025-12-27,1010,3,31.27,0,6,10.29,1,0,1,monthly,106,PT,ios,3.9,organic,,green,0
29190395,2023-11-04,2025-12-09,788,3,34.14,0,10,12.46,1,1,1,annual,107,FR,android,3.1,ads,47782.0,blue,0
58428717,2024-09-10,2025-09-16,477,1,8.36,0,9,5.36,0,2,0,monthly,101,NL,android,4.7,organic,31169.0,green,1
17396719,2024-01-01,2025-08-19,730,2,19.35,5,11,21.42,0,0,0,monthly,104,PT,android,4.2,ads,31920.0,black,1
36068321,2024-06-17,2025-12-24,562,3,35.02,0,10,4.75,0,0,1,monthly,102,FR,web,4.4,ads,21642.0,yellow,0
73133750,2023-07-09,2025-12-01,906,2,19.48,0,13,21.83,2,0,1,monthly,103,NL,ios,3.4,ads,17114.0,yellow,0
10624268,2025-03-11,2025-07-15,295,3,29.8,20,16,18.55,1,0,1,monthly,101,ES,web,5.8,ads,43141.0,black,0
91660715,2023-12-10,2025-07-04,752,2,17.57,0,10,13.31,0,0,1,monthly,106,IT,web,3.3,referral,14213.0,red,0
77176565,2023-03-14,2025-12-24,1023,2,17.7,0,11,16.82,3,1,0,monthly,104,IT,android,3.3,ads,23328.0,black,0
88495797,2025-03-24,2025-09-01,282,1,7.74,0,11,16.66,3,0,1,monthly,106,PT,web,5.4,referral,22879.0,blue,0
42841780,2025-09-15,2025-12-12,107,3,34.2,0,5,10.85,1,0,0,annual,101,FR,android,5.9,ads,,blue,1
43929790,2023-01-17,2025-07-11,1079,4,57.29,0,13,17.04,2,0,1,annual,107,ES,ios,3.3,organic,29236.0,blue,0
10964324,2024-04-23,2025-06-14,617,1,9.88,0,7,18.14,0,1,0,monthly,103,ES,android,4.5,ads,24026.0,black,1
94462023,2025-06-24,2025-06-06,190,2,19.63,0,7,8.08,1,0,0,annual,107,FR,ios,5.0,organic,51030.0,yellow,1
33543967,2025-02-12,2025-08-10,322,1,8.26,0,14,17.58,0,0,0,monthly,105,FR,ios,5.6,organic,54823.0,red,0
17273846,2025-07-26,2025-08-03,158,1,11.91,0,12,1.0,1,0,1,annual,101,FR,android,5.0,ads,37454.0,red,0
21035401,2024-03-30,2025-05-23,641,4,56.87,5,10,2.92,1,0,0,monthly,106,IT,android,4.0,partner,34012.0,black,1
15861877,2024-02-12,2025-08-07,688,2,20.1,10,7,17.14,0,1,0,monthly,104,DE,android,4.2,ads,-999.0,yellow,0
14386363,2025-02-15,2025-09-15,319,2,19.56,0,9,11.74,1,0,1,annual,102,ES,android,5.1,ads,31742.0,green,0
58996538,2023-06-18,2025-07-03,927,2,19.94,0,14,10.38,0,0,0,annual,102,ES,ios,3.5,ads,15131.0,blue,0
38148889,2023-09-20,2025-08-12,833,4,58.75,0,9,13.93,3,0,0,monthly,107,PT,ios,3.2,ads,45842.0,black,0
72271231,2024-10-19,2025-06-12,438,2,19.97,0,15,13.37,0,0,0,monthly,107,IT,android,4.2,organic,30157.0,white,1
21711380,2025-01-01,2025-08-28,364,3,36.56,0,13,9.32,0,0,0,monthly,104,FR,android,5.8,organic,,white,0
34674052,2023-05-12,2025-06-06,964,2,18.13,5,9,4.42,1,0,0,monthly,102,DE,web,3.6,organic,27359.0,black,1
58036843,2024-07-10,2025-12-21,539,1,11.13,0,8,2.19,1,0,1,annual,103,ES,ios,4.0,referral,41888.0,red,0
62816702,2024-02-04,2025-12-23,696,3,33.2,0,7,18.18,0,2,1,annual,102,ES,ios,4.7,organic,28409.0,yellow,0
98800498,2024-07-03,2025-12-08,546,1,11.66,0,4,10.47,1,0,1,monthly,104,PT,android,4.7,ads,20977.0,blue,0
15077585,2025-11-15,2025-08-20,46,3,32.03,5,13,21.07,0,0,0,monthly,103,ES,ios,5.8,ads,2749.0,blue,0
49203117,2023-03-25,2025-07-14,1012,2,21.86,0,8,11.4,4,0,1,monthly,103,ES,ios,3.5,organic,30909.0,white,0
90898833,2025-12-26,2025-11-10,10,3,35.12,0,6,15.63,0,0,1,annual,106,DE,android,5.9,organic,37258.0,blue,1
71646552,2024-05-07,2025-11-24,603,3,30.67,20,11,14.0,4,0,1,annual,107,PT,ios,4.9,partner,25134.0,black,0
60344113,2025-04-25,2025-06-08,250,3,32.45,0,12,15.27,1,1,0,monthly,102,FR,android,5.3,organic,20883.0,red,1
97256311,2024-04-09,2025-07-04,631,1,6.74,0,4,13.56,0,0,0,annual,103,IT,android,4.0,organic,16245.0,black,0
94990419,2023-12-07,2025-07-29,755,3,33.63,0,12,12.33,0,0,1,annual,104,NL,ios,3.9,organic,26734.0,green,0
59816722,2025-04-23,2025-09-05,252,4,56.94,0,11,7.37,1,0,1,annual,102,PT,ios,5.6,organic,16401.0,red,1
62335941,2025-01-22,2025-09-22,343,1,6.95,0,6,18.1,1,0,0,monthly,103,FR,ios,5.8,ads,16310.0,red,1
95652692,2023-06-07,2025-12-27,938,2,21.36,0,6,23.06,0,0,1,annual,101,ES,ios,3.0,referral,25293.0,green,0
86291065,2025-02-11,2025-11-16,323,3,34.98,0,11,24.71,4,0,1,monthly,101,DE,ios,5.3,organic,58372.0,yellow,0
58461380,2025-04-04,2025-05-30,271,1,8.93,0,11,11.43,1,0,0,monthly,106,NL,ios,5.0,organic,64692.0,black,1
95505114,2024-02-29,2025-10-11,671,3,32.43,5,15,11.35,1,0,0,monthly,103,IT,android,4.3,ads,48487.0,white,0
16208943,2025-10-10,2025-07-15,82,3,33.68,0,13,11.92,4,1,1,monthly,105,NL,android,5.7,organic,41020.0,black,1
52293616,2024-12-02,2025-07-16,394,1,12.26,10,8,12.94,0,0,0,monthly,101,DE,android,4.1,organic,4871.0,red,0
82384733,2024-01-01,2025-10-18,730,2,14.7,20,10,14.19,1,0,0,monthly,105,ES,web,4.3,ads,69467.0,black,1
39691889,2023-01-12,2025-11-12,1084,2,17.08,0,6,7.51,0,2,1,monthly,105,FR,android,3.8,ads,37489.0,white,0
87235830,2025-01-09,2025-07-18,356,2,21.74,0,7,4.87,1,0,0,monthly,106,NL,android,5.3,partner,16608.0,yellow,0
39050328,2023-08-17,2025-12-09,867,4,59.52,0,6,13.8,1,1,0,annual,102,ES,ios,3.5,ads,69609.0,green,0
79452729,2025-04-08,2025-09-04,267,1,14.48,0,9,1.0,1,0,1,monthly,104,DE,ios,5.4,organic,30621.0,white,1
43296710,2024-07-28,2025-06-01,521,2,18.83,0,10,13.9,1,0,1,monthly,107,FR,ios,4.2,ads,43680.0,red,1
78854343,2024-05-26,2025-07-14,584,3,36.85,0,13,9.58,2,2,1,annual,102,FR,ios,4.9,organic,27597.0,red,1
33796603,2023-06-29,2025-07-01,916,1,12.37,0,7,18.43,0,0,1,annual,101,DE,android,3.8,organic,39947.0,red,0
40585482,2025-02-18,2025-12-12,316,3,33.84,0,13,21.54,0,0,1,monthly,103,FR,android,5.3,organic,41608.0,black,0
94694957,2023-07-01,2025-11-14,914,1,8.36,0,12,21.43,0,0,1,monthly,107,NL,web,3.8,organic,44041.0,red,0
79959136,2024-04-02,2025-10-26,638,2,20.54,5,11,12.67,1,0,1,annual,102,ES,web,4.4,ads,,red,0
57488118,2025-07-04,2025-10-22,180,1,11.25,0,5,6.44,0,0,0,annual,101,IT,web,5.6,organic,34174.0,yellow,1
19431313,2025-10-04,2025-11-15,88,3,31.89,0,18,11.61,2,0,0,monthly,107,ES,web,5.2,referral,34938.0,yellow,0
64522029,2025-12-19,2025-05-12,12,3,32.51,0,8,15.73,0,0,0,monthly,103,FR,android,5.3,organic,31330.0,blue,1
46772523,2025-11-15,2025-11-22,46,3,29.41,0,11,4.87,0,2,0,monthly,102,ES,android,5.9,ads,,white,0
16188511,2024-08-31,2025-07-15,487,4,61.3,0,10,22.86,0,0,1,monthly,104,ES,ios,4.2,ads,19334.0,green,1
32377782,2023-08-08,2025-08-13,876,3,34.41,0,12,13.02,0,0,1,monthly,101,DE,ios,3.4,partner,27686.0,yellow,0
89420564,2025-07-07,2025-08-07,177,3,34.63,0,11,17.75,0,0,0,monthly,103,FR,android,5.7,ads,49671.0,black,1
75115230,2025-05-27,2025-11-10,218,2,16.27,0,9,3.56,1,0,0,monthly,101,ES,ios,5.3,referral,38591.0,black,0
17227820,2025-12-20,2025-10-19,11,4,57.57,0,4,7.44,5,0,1,monthly,104,PT,web,5.7,organic,30695.0,green,1
78130598,2024-12-13,2025-08-08,383,3,27.15,20,14,4.07,1,0,0,monthly,105,IT,android,4.3,organic,28308.0,yellow,0
56386228,2023-06-05,2025-10-21,940,4,55.59,5,10,20.63,0,1,0,monthly,101,NL,android,3.5,organic,15662.0,blue,0
86089000,2024-07-04,2025-07-18,545,1,10.25,0,9,13.29,0,0,0,annual,104,PT,android,4.9,ads,19416.0,yellow,1
87917865,2024-05-05,2025-12-22,605,2,21.27,0,6,16.93,0,0,0,monthly,107,DE,android,4.7,organic,34168.0,white,0
72501077,2025-07-12,2025-12-14,172,3,39.98,0,13,15.63,0,0,0,monthly,103,FR,ios,5.9,organic,32116.0,black,0
19432455,2024-03-05,2025-07-10,666,1,9.95,0,12,17.81,0,0,0,monthly,107,NL,ios,4.1,organic,42896.0,blue,1
26911591,2023-12-26,2025-08-05,736,1,12.44,0,13,13.23,0,0,1,monthly,107,FR,android,3.8,ads,28969.0,white,0
84816499,2023-03-29,2025-12-21,1008,4,58.16,0,10,13.28,2,0,0,monthly,102,DE,web,3.5,organic,39944.0,black,1
35208898,2025-07-03,2025-05-30,181,2,14.67,10,8,13.45,1,0,0,annual,104,FR,android,5.7,referral,10562.0,white,1
74375967,2025-04-07,2025-12-30,268,1,9.21,0,6,15.93,0,1,1,monthly,106,ES,ios,5.3,ads,18708.0,black,0
57775765,2023-02-15,2025-05-16,1050,2,16.48,0,16,18.59,0,0,0,monthly,105,PT,ios,3.7,partner,35690.0,yellow,0
58646414,2024-04-19,2025-07-09,621,2,20.02,0,8,30.87,0,1,1,monthly,106,ES,web,4.9,partner,32229.0,black,1
68769863,2024-06-09,2025-05-08,570,3,33.27,0,9,24.34,0,1,0,monthly,102,ES,android,4.4,organic,-999.0,white,0
40102441,2024-05-28,2025-05-18,582,4,55.69,0,9,3.58,1,0,0,monthly,107,IT,ios,4.4,organic,48459.0,green,1
52436744,2025-10-03,2025-10-17,89,4,60.62,5,10,13.64,0,2,1,monthly,102,PT,ios,5.5,organic,,yellow,1
75184765,2023-06-14,2025-07-03,931,3,33.81,0,11,12.31,0,1,0,monthly,105,NL,web,3.2,referral,54204.0,white,0
79485042,2023-12-02,2025-11-11,760,3,31.39,0,8,21.68,1,0,1,monthly,107,IT,ios,3.5,organic,57492.0,black,0
94672486,2023-07-18,2025-09-09,897,2,21.97,0,9,12.36,1,1,0,monthly,103,FR,web,3.1,organic,27013.0,red,0
26906915,2023-09-25,2025-11-04,828,4,52.55,10,11,17.54,1,0,1,monthly,104,DE,android,3.6,organic,64194.0,white,0
24721499,2025-09-20,2025-09-06,102,1,12.39,0,7,1.0,0,0,1,monthly,105,ES,android,5.9,ads,72451.0,yellow,0
89143328,2025-10-27,2025-06-05,65,1,8.38,0,11,5.67,0,0,0,annual,107,ES,android,5.7,organic,13766.0,blue,0
10542760,2023-02-18,2025-09-18,1047,4,58.8,0,17,28.8,0,0,1,monthly,104,PT,ios,3.9,ads,,black,0
82613013,2024-11-23,2025-12-09,403,4,60.75,0,14,15.8,0,0,1,monthly,104,PT,web,4.4,ads,37043.0,white,0
10392587,2023-09-12,2025-10-15,841,2,19.17,10,10,8.51,0,0,0,monthly,102,ES,ios,3.7,partner,35249.0,white,0
53359351,2023-07-30,2025-06-26,885,3,29.34,20,20,18.46,1,0,1,monthly,101,FR,android,3.5,partner,8389.0,red,0
98940501,2023-11-16,2025-08-28,776,2,18.8,5,11,8.43,0,0,1,monthly,101,NL,ios,3.4,referral,18705.0,yellow,0
62403369,2023-08-01,2025-08-19,883,2,20.1,5,10,12.8,1,0,1,annual,104,FR,android,3.6,organic,35035.0,red,0
60153146,2024-06-20,2025-09-19,559,2,21.63,0,11,6.03,1,0,1,monthly,104,FR,android,4.6,organic,28953.0,yellow,1
66979523,2025-12-26,2025-10-22,10,1,10.43,0,11,10.02,0,0,1,annual,101,ES,ios,5.0,organic,40693.0,green,1
55605640,2024-10-04,2025-08-10,453,2,19.68,0,13,12.75,3,0,0,monthly,102,FR,web,4.7,ads,59381.0,white,0
12372722,2025-03-02,2025-08-02,304,2,16.81,0,13,21.97,2,0,1,monthly,102,FR,android,5.5,organic,14576.0,red,1
27111730,2024-06-24,2025-05-30,555,2,21.31,0,13,18.03,0,0,1,monthly,107,IT,ios,4.1,organic,64399.0,green,1
69820003,2023-01-16,2025-08-05,1080,1,10.08,0,7,17.58,2,0,1,annual,101,FR,ios,3.1,organic,58336.0,black,0
37520485,2023-04-03,2025-05-07,1003,4,59.08,0,19,16.6,0,1,1,annual,104,FR,android,3.1,organic,7838.0,yellow,0
43416297,2023-10-22,2025-06-16,801,3,37.8,0,13,20.19,6,0,0,annual,106,FR,ios,3.8,organic,,green,1
64729041,2023-09-24,2025-12-13,829,4,56.85,0,7,8.51,4,0,1,annual,106,ES,android,3.3,organic,26346.0,black,0
14096154,2025-07-09,2025-09-28,175,1,12.93,5,14,11.1,0,0,0,monthly,105,ES,web,5.4,organic,18652.0,blue,0
23386046,2025-07-12,2025-09-30,172,3,34.94,0,8,16.45,2,0,1,monthly,102,DE,ios,5.3,referral,40148.0,blue,1
64293395,2025-07-24,2025-12-31,160,3,35.69,0,5,11.58,0,0,1,annual,101,FR,android,5.7,ads,40890.0,green,0
55033197,2024-11-29,2025-11-18,397,2,18.16,5,9,14.17,0,0,0,annual,102,ES,android,4.4,organic,33981.0,green,0
69283780,2024-09-01,2025-07-02,486,1,6.01,5,5,12.27,0,0,1,monthly,106,NL,android,4.9,referral,37236.0,blue,1
